employee_name,user_id,email,role,1,functional_unit,department,team,supervisor,date,pc,activity
Brynn Madeline Sherman,BMS0877,Brynn.Madeline.Sherman@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,01-04-2010 07:00,PC-7525,Logon
Thomas Shad Guthrie,TSG0906,Thomas.Shad.Guthrie@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,01-04-2010 07:00,PC-0205,Logon
Rebecca Kelsie Daugherty,RKD0604,Rebecca.Kelsie.Daugherty@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,01-04-2010 07:00,PC-0174,Logon
Jakeem Magee Knight,JMK0099,Jakeem.Magee.Knight@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,01-04-2010 07:00,PC-3907,Logon
Macon Kyle Pope,MKP0861,Macon.Kyle.Pope@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,01-04-2010 07:00,PC-0166,Logon
Honorato Ivan Wall,HIW0536,Honorato.Ivan.Wall@dtaa.com,LabManager,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Summer Leilani Boyer,01-04-2010 07:00,PC-0524,Logon
Cherokee Tashya Ramirez,CTR0697,Cherokee.Tashya.Ramirez@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,01-04-2010 07:00,PC-2370,Logon
Blaine Helen Cervantes,BHC0665,Blaine.Helen.Cervantes@dtaa.com,FieldServiceEngineer,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Sharon Britanni Kerr,01-04-2010 07:00,PC-8330,Logon
Dominic Calvin Hewitt,DCH0843,Dominic.Calvin.Hewitt@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,01-04-2010 07:00,PC-5864,Logon
Wade Ira Frazier,WIF0691,Wade.Ira.Frazier@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,01-04-2010 07:00,PC-9586,Logon
Hanae Wendy Meyer,HWM0342,Hanae.Wendy.Meyer@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,01-04-2010 07:00,PC-2567,Logon
Mufutau Nehru Contreras,MNC0717,Mufutau.Nehru.Contreras@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,01-04-2010 07:01,PC-1518,Logon
Abel Reese Boone,ARB0881,Abel.Reese.Boone@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,01-04-2010 07:01,PC-6056,Logon
Azalia Halee Cantu,AHC0142,Azalia.Halee.Cantu@dtaa.com,Engineer,1,3 - Manufacturing,4 - QualityControl,,Kimberley Kiona Sosa,01-04-2010 07:01,PC-7756,Logon
Zenia Freya Macias,ZFM0468,Zenia.Freya.Macias@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,01-04-2010 07:01,PC-2173,Logon
Delilah Iliana Wilkinson,DIW0118,Delilah.Iliana.Wilkinson@dtaa.com,Manager,1,3 - Manufacturing,3 - Assembly,,Byron Tyrone Williamson,01-04-2010 07:01,PC-6349,Logon
Upton Sebastian Holt,USH0199,Upton.Sebastian.Holt@dtaa.com,Statistician,1,6 - PurchasingAndContracts,2 - Pricing,,Eugenia Whilemina Harrington,01-04-2010 07:02,PC-6755,Logon
Mallory Alexis Daniel,MAD0753,Mallory.Alexis.Daniel@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,01-04-2010 07:02,PC-2276,Logon
Kim Dara Sullivan,KDS0349,Kim.Dara.Sullivan@dtaa.com,LabManager,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,Summer Leilani Boyer,01-04-2010 07:02,PC-1893,Logon
Laith Jason Britt,LJB0826,Laith.Jason.Britt@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,01-04-2010 07:02,PC-8127,Logon
Farrah Kim Keith,FKK0055,Farrah.Kim.Keith@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,,Summer Leilani Boyer,01-04-2010 07:02,PC-7702,Logon
Tara Alma Potts,TAP0551,Tara.Alma.Potts@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,01-04-2010 07:02,PC-6985,Logon
Fletcher Perry Cantu,FPC0954,Fletcher.Perry.Cantu@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,01-04-2010 07:02,PC-3094,Logon
Galena Britanney Merritt,GBM0603,Galena.Britanney.Merritt@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,01-04-2010 07:02,PC-6933,Logon
Casey Xerxes Conrad,CXC0336,Casey.Xerxes.Conrad@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,01-04-2010 07:02,PC-0777,Logon
Hakeem Mason Mccall,HMM0108,Hakeem.Mason.Mccall@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,01-04-2010 07:03,PC-5168,Logon
Fritz Dale Ellison,FDE0117,Fritz.Dale.Ellison@dtaa.com,Manager,1,3 - Manufacturing,2 - ManufacturingEngineering,,Byron Tyrone Williamson,01-04-2010 07:03,PC-4233,Logon
Fatima Ulla Mcclure,FUM0015,Fatima.Ulla.Mcclure@dtaa.com,Director,1,1 - Adminstration,6 - Security,,Halla Cathleen Simmons,01-04-2010 07:03,PC-0623,Logon
Nelle April Bowen,NAB0801,Nelle.April.Bowen@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,Sasha Britanney Quinn,01-04-2010 07:03,PC-3978,Logon
Geoffrey Jin Tucker,GJT0386,Geoffrey.Jin.Tucker@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,Kim Dara Sullivan,01-04-2010 07:03,PC-8144,Logon
Kathleen Aline Chan,KAC0124,Kathleen.Aline.Chan@dtaa.com,ElectricalEngineer,1,3 - Manufacturing,2 - ManufacturingEngineering,,Fritz Dale Ellison,01-04-2010 07:03,PC-7435,Logon
Raymond Gray Hyde,RGH0728,Raymond.Gray.Hyde@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,01-04-2010 07:04,PC-5920,Logon
Charde Cynthia Rasmussen,CCR0863,Charde.Cynthia.Rasmussen@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,01-04-2010 07:04,PC-0115,Logon
Tiger Tucker Dawson,TTD1000,Tiger.Tucker.Dawson@dtaa.com,MechanicalEngineer,1,3 - Manufacturing,2 - ManufacturingEngineering,,Fritz Dale Ellison,01-04-2010 07:04,PC-2030,Logon
Oleg Kane Britt,OKB0439,Oleg.Kane.Britt@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,01-04-2010 07:04,PC-2174,Logon
Xander Aaron Acevedo,XAA0104,Xander.Aaron.Acevedo@dtaa.com,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,01-04-2010 07:04,PC-4124,Logon
Reuben Fulton Pugh,RFP0380,Reuben.Fulton.Pugh@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,Kim Dara Sullivan,01-04-2010 07:04,PC-2567,Logoff
Josiah Thaddeus Stewart,JTS0389,Josiah.Thaddeus.Stewart@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,Kim Dara Sullivan,01-04-2010 07:05,PC-8410,Logon
Cameran Madonna Shepard,CMS0454,Cameran.Madonna.Shepard@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,01-04-2010 07:05,PC-2422,Logon
Jaden Kylan Buckley,JKB0126,Jaden.Kylan.Buckley@dtaa.com,ElectricalEngineer,1,3 - Manufacturing,2 - ManufacturingEngineering,,Fritz Dale Ellison,01-04-2010 07:05,PC-5508,Logon
Lillith Adena Matthews,LAM0911,Lillith.Adena.Matthews@dtaa.com,LabManager,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,Summer Leilani Boyer,01-04-2010 07:05,PC-2768,Logon
Grady Craig Coffey,GCC0744,Grady.Craig.Coffey@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,01-04-2010 07:05,PC-7188,Logon
Colin Lawrence Holder,CLH0703,Colin.Lawrence.Holder@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,01-04-2010 07:05,PC-1246,Logon
Keely Mollie Weiss,KMW0545,Keely.Mollie.Weiss@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,01-04-2010 07:05,PC-3430,Logon
Piper Sasha Fuentes,PSF0133,Piper.Sasha.Fuentes@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:06,PC-8932,Logon
Nathaniel Hunter Heath,NHH0185,Nathaniel.Hunter.Heath@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,01-04-2010 07:06,PC-4436,Logon
Nehru Cyrus Everett,NCE0097,Nehru.Cyrus.Everett@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,01-04-2010 07:06,PC-3126,Logon
Camilla Camille Leach,CCL0068,Camilla.Camille.Leach@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,01-04-2010 07:06,PC-2560,Logon
Anne Jane Carey,AJC0840,Anne.Jane.Carey@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,01-04-2010 07:07,PC-4176,Logon
George Cade Chen,GCC0945,George.Cade.Chen@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,01-04-2010 07:07,PC-9328,Logon
Noah Andrew Beck,NAB0903,Noah.Andrew.Beck@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,01-04-2010 07:07,PC-7238,Logon
Alice Orli Stout,AOS0987,Alice.Orli.Stout@dtaa.com,HealthSafetyEngineer,1,1 - Adminstration,4 - Safety,,Wesley Kasper Duffy,01-04-2010 07:07,PC-4667,Logon
Jana Amanda Dorsey,JAD0609,Jana.Amanda.Dorsey@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,01-04-2010 07:07,PC-4418,Logon
Alea Maggie Whitfield,AMW0392,Alea.Maggie.Whitfield@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,01-04-2010 07:07,PC-3534,Logon
Fay Ingrid Rodriquez,FIR0920,Fay.Ingrid.Rodriquez@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,Lillith Adena Matthews,01-04-2010 07:08,PC-2072,Logon
Rowan Neve Parks,RNP0211,Rowan.Neve.Parks@dtaa.com,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,Clinton Coby Wolfe,01-04-2010 07:08,PC-6544,Logon
Rose Hanae Yates,RHY0079,Rose.Hanae.Yates@dtaa.com,ChiefEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Declan Lester Moss,01-04-2010 07:08,PC-4704,Logon
Chiquita Linda Stokes,CLS0296,Chiquita.Linda.Stokes@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:08,PC-6846,Logon
Julian Samson Allen,JSA0775,Julian.Samson.Allen@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,01-04-2010 07:08,PC-8591,Logon
Rina Denise Mcgee,RDM0115,Rina.Denise.Mcgee@dtaa.com,AdministrativeAssistant,1,3 - Manufacturing,,,Byron Tyrone Williamson,01-04-2010 07:08,PC-5102,Logon
Joel Kennan Mccarty,JKM0303,Joel.Kennan.Mccarty@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:08,PC-0745,Logon
Irene Jemima Meyers,IJM0139,Irene.Jemima.Meyers@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:08,PC-2891,Logon
September Vielka Livingston,SVL0940,September.Vielka.Livingston@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,Caleb Mason Ball,01-04-2010 07:08,PC-8252,Logon
Lacota Dahlia Good,LDG0459,Lacota.Dahlia.Good@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,01-04-2010 07:09,PC-6184,Logon
Raymond Otto Bond,ROB0272,Raymond.Otto.Bond@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,01-04-2010 07:09,PC-3814,Logon
Lamar Nissim Strickland,LNS0989,Lamar.Nissim.Strickland@dtaa.com,NursePractitioner,1,1 - Adminstration,5 - Medical,,Alec Mannix Mcneil,01-04-2010 07:09,PC-2996,Logon
Charissa Nyssa Mcgee,CNM0800,Charissa.Nyssa.Mcgee@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,Sasha Britanney Quinn,01-04-2010 07:09,PC-1620,Logon
Halla Germaine Nolan,HGN0287,Halla.Germaine.Nolan@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,01-04-2010 07:09,PC-6793,Logon
Kay Maxine Skinner,KMS0657,Kay.Maxine.Skinner@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,01-04-2010 07:09,PC-7899,Logon
Beverly Melissa Garner,BMG0917,Beverly.Melissa.Garner@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,Lillith Adena Matthews,01-04-2010 07:09,PC-4124,Logoff
Hollee Vanna Becker,HVB0037,Hollee.Vanna.Becker@dtaa.com,SecurityGuard,1,1 - Adminstration,6 - Security,1 - BuildingSecurity,Clinton Coby Wolfe,01-04-2010 07:09,PC-4124,Logon
Phelan Nissim Howell,PNH0761,Phelan.Nissim.Howell@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,01-04-2010 07:10,PC-4621,Logon
Jackson Linus Wilkerson,JLW0053,Jackson.Linus.Wilkerson@dtaa.com,LabManager,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Summer Leilani Boyer,01-04-2010 07:10,PC-7174,Logon
Justine Nola Adkins,JNA0559,Justine.Nola.Adkins@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,3 - Software,Stephanie Briar Harrington,01-04-2010 07:10,PC-2363,Logon
Orla Yolanda Middleton,OYM0026,Orla.Yolanda.Middleton@dtaa.com,HealthSafetyEngineer,1,1 - Adminstration,4 - Safety,,Wesley Kasper Duffy,01-04-2010 07:10,PC-0322,Logon
Naida Imelda Hughes,NIH0969,Naida.Imelda.Hughes@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,01-04-2010 07:10,PC-4275,Logon
Rogan Chandler Coffey,RCC0617,Rogan.Chandler.Coffey@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,01-04-2010 07:10,PC-3695,Logon
Grady Jordan Duran,GJD0298,Grady.Jordan.Duran@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:10,PC-7219,Logon
Marcia Lillian Lynn,MLL0598,Marcia.Lillian.Lynn@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,01-04-2010 07:10,PC-0262,Logon
Daria Samantha Mcbride,DSM0591,Daria.Samantha.Mcbride@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,01-04-2010 07:10,PC-2924,Logon
Bernard Tobias Landry,BTL0226,Bernard.Tobias.Landry@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,01-04-2010 07:10,PC-4124,Logoff
Selma Barbara Nicholson,SBN0971,Selma.Barbara.Nicholson@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,01-04-2010 07:10,PC-4124,Logon
Camilla Claire Whitehead,CCW0524,Camilla.Claire.Whitehead@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,01-04-2010 07:10,PC-9196,Logon
Ira Wyatt Moss,IWM0816,Ira.Wyatt.Moss@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,Sara Gail George,01-04-2010 07:11,PC-7941,Logon
John Omar Lancaster,JOL0024,John.Omar.Lancaster@dtaa.com,AdministrativeAssistant,1,1 - Adminstration,3 - Training,,Walter Kaseem Foley,01-04-2010 07:11,PC-7839,Logon
Ella Nita Lewis,ENL0100,Ella.Nita.Lewis@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,01-04-2010 07:11,PC-3446,Logon
Talon Ian Ware,TIW0299,Talon.Ian.Ware@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:11,PC-9507,Logon
Zachery Samson Kerr,ZSK0258,Zachery.Samson.Kerr@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Dylan Tiger Terry,01-04-2010 07:11,PC-4753,Logon
Chaim Grant Fernandez,CGF0337,Chaim.Grant.Fernandez@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,01-04-2010 07:11,PC-8014,Logon
Erich Harding Bryant,EHB0420,Erich.Harding.Bryant@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,01-04-2010 07:12,PC-2806,Logon
Rhona Germane Nelson,RGN0408,Rhona.Germane.Nelson@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,01-04-2010 07:12,PC-3301,Logon
Frances Hermione Owens,FHO0630,Frances.Hermione.Owens@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,01-04-2010 07:12,PC-7146,Logon
Jescie Kristen Jenkins,JKJ0698,Jescie.Kristen.Jenkins@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,01-04-2010 07:12,PC-6602,Logon
Shana Callie Ferguson,SCF0608,Shana.Callie.Ferguson@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,01-04-2010 07:12,PC-7019,Logon
Blythe Veda Cooke,BVC0790,Blythe.Veda.Cooke@dtaa.com,FieldServiceEngineer,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Sharon Britanni Kerr,01-04-2010 07:13,PC-8245,Logon
Noel Reagan Foster,NRF0137,Noel.Reagan.Foster@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:13,PC-7375,Logon
Hashim Damon Dudley,HDD0789,Hashim.Damon.Dudley@dtaa.com,Manager,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Donovan Carlos Chapman,01-04-2010 07:13,PC-6247,Logon
Irma Eugenia Booker,IEB0153,Irma.Eugenia.Booker@dtaa.com,Accountant,1,4 - Finance,2 - Payroll,,Vera Mollie Jenkins,01-04-2010 07:13,PC-1109,Logon
Idola Carly Haley,ICH0294,Idola.Carly.Haley@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:13,PC-7775,Logon
Zena Sigourney Langley,ZSL0305,Zena.Sigourney.Langley@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:13,PC-3494,Logon
Ann Jolie Potts,AJP0723,Ann.Jolie.Potts@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,01-04-2010 07:13,PC-6694,Logon
Galena Deborah Francis,GDF0704,Galena.Deborah.Francis@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,01-04-2010 07:13,PC-5242,Logon
Thor Jameson Diaz,TJD0996,Thor.Jameson.Diaz@dtaa.com,ElectricalEngineer,1,3 - Manufacturing,2 - ManufacturingEngineering,,Fritz Dale Ellison,01-04-2010 07:13,PC-2181,Logon
Ocean Maite Summers,OMS0101,Ocean.Maite.Summers@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,01-04-2010 07:13,PC-0378,Logon
Bevis Christopher Mcknight,BCM0653,Bevis.Christopher.Mcknight@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,01-04-2010 07:13,PC-0683,Logon
Brett Damian Beck,BDB0453,Brett.Damian.Beck@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,01-04-2010 07:13,PC-5082,Logon
Nash Conan Knight,NCK0421,Nash.Conan.Knight@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,01-04-2010 07:13,PC-5083,Logon
Lunea Priscilla Hardy,LPH0572,Lunea.Priscilla.Hardy@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,01-04-2010 07:14,PC-3459,Logon
Meredith Florence Valdez,MFV0897,Meredith.Florence.Valdez@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,01-04-2010 07:14,PC-7445,Logon
Myles August Heath,MAH0149,Myles.August.Heath@dtaa.com,AdministrativeAssistant,1,4 - Finance,1 - Accounting,,Cedric Herrod Gilliam,01-04-2010 07:14,PC-9094,Logon
Ella Cassandra Rivera,ECR0822,Ella.Cassandra.Rivera@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,01-04-2010 07:14,PC-0369,Logon
Preston Odysseus Bryan,POB0343,Preston.Odysseus.Bryan@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,01-04-2010 07:14,PC-5087,Logon
Iris Rhea Terrell,IRT0491,Iris.Rhea.Terrell@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,01-04-2010 07:14,PC-0148,Logon
Halla Kendall Irwin,HKI0171,Halla.Kendall.Irwin@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,01-04-2010 07:14,PC-5423,Logon
Deanna Imelda Blanchard,DIB0285,Deanna.Imelda.Blanchard@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,01-04-2010 07:14,PC-2393,Logon
Imani Aubrey Ray,IAR0694,Imani.Aubrey.Ray@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,01-04-2010 07:14,PC-2930,Logon
Cora Maisie Mclean,CMM0487,Cora.Maisie.Mclean@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,01-04-2010 07:14,PC-3543,Logon
Leslie Cassandra Colon,LCC0819,Leslie.Cassandra.Colon@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,Sara Gail George,01-04-2010 07:14,PC-2187,Logon
Armand Gabriel Brewer,AGB0643,Armand.Gabriel.Brewer@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,01-04-2010 07:15,PC-4748,Logon
Portia Illana David,PID0426,Portia.Illana.David@dtaa.com,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,01-04-2010 07:15,PC-9436,Logon
Hadley Leandra May,HLM0933,Hadley.Leandra.May@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,Caleb Mason Ball,01-04-2010 07:15,PC-0514,Logon
Keaton Ronan Leonard,KRL0062,Keaton.Ronan.Leonard@dtaa.com,AdministrativeAssistant,1,2 - ResearchAndEngineering,2 - SoftwareManagement,,Todd Vance Spears,01-04-2010 07:15,PC-5502,Logon
Meghan Phoebe Macias,MPM0220,Meghan.Phoebe.Macias@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,01-04-2010 07:15,PC-1474,Logon
Jonah Dakota Bird,JDB0169,Jonah.Dakota.Bird@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,01-04-2010 07:15,PC-2948,Logon
Amal Alexander Shelton,AAS0442,Amal.Alexander.Shelton@dtaa.com,Technician,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,01-04-2010 07:15,PC-5595,Logon
